,name,conditional_probability,percentile,adjusted_p_value,should accept
31114,LSD|iodophenethylamine,0.1111111111111111,0.9498270927736704,0.11638493352208067,False
31192,stryrlpyrones|piper methysticum,0.0101010101010101,0.47457071309325066,0.02119796564241009,True
31798,tetrahydroisoquinalone|LSD,0.00017593244194229416,0.004441927021225853,0.005396009230997905,True
31802,tetrahydroisoquinalone|caffeine,0.0006020469596628537,0.10699379918912473,0.005396009230997905,True
31829,tetrahydroisoquinalone|cocaine,0.0003965107057890563,0.056582399236823275,0.005396009230997905,True
31932,tetrahydroisoquinalone|nicotine,0.0005096839959225281,0.08096828046744574,0.005396009230997905,True
32042,tetrahydroisoquinalone|antidepressant,0.000945179584120983,0.14974362031958025,0.006219125925805071,True
32063,tetrahydroisoquinalone|MDMA,0.0002181976871045167,0.013146911519198664,0.005396009230997905,True
32211,tetrahydroisoquinalone|ubiquinone,0.04,0.8077748628666825,0.04934755424788525,True
32272,tetrahydroisoquinalone|methamphetamine,0.0006798096532970769,0.122466014786549,0.005396009230997905,True
32372,tetrahydroisoquinalone|amphetamine,0.0003489183531053734,0.04504531361793465,0.005396009230997905,True
33025,barbiturate|oxycodone,0.0019417475728155341,0.23419985690436443,0.00819415436102256,True
33038,barbiturate|hormone,0.0035778175313059034,0.30649296446458385,0.011656401638512552,True
33051,barbiturate|methimazole,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33068,barbiturate|LSD,0.0005277973258268825,0.08448604817553064,0.005396009230997905,True
33072,barbiturate|caffeine,0.0012040939193257074,0.1790484140233723,0.006684893483922796,True
33099,barbiturate|cocaine,0.0007930214115781126,0.13689482470784642,0.005731352260145711,True
33112,barbiturate|phenanthrene,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33113,barbiturate|chlorpromazine,0.005025125628140704,0.36268781302170283,0.013780772978773403,True
33116,barbiturate|mescaline,0.00041459369817578774,0.06421416646792273,0.005396009230997905,True
33123,barbiturate|opioids,0.0013358268768367619,0.1844145003577391,0.007185669789939549,True
33130,barbiturate|propoxyphene,0.004291845493562232,0.33484378726448843,0.012702249931081282,True
33155,barbiturate|morphine,0.0011507479861910242,0.17409968995945624,0.006580410918648434,True
33160,barbiturate|methadone,0.002185792349726776,0.2555449558788457,0.008541497970553934,True
33171,barbiturate|sodium,0.0027548209366391185,0.26842356308132603,0.010231146312956442,True
33203,barbiturate|naloxone,0.004694835680751174,0.34897448127832104,0.013210595256567688,True
33226,barbiturate|chlorine,0.0045662100456621,0.3448902933460529,0.013167894581472616,True
33227,barbiturate|dexamethasone,0.047619047619047616,0.8492427855950394,0.055913376271819276,False
33254,barbiturate|glucose,0.0033333333333333335,0.2890829954686382,0.011191315987193912,True
33259,barbiturate|risperidone,0.017241379310344827,0.6446458383019318,0.02671091943405722,True
33261,barbiturate|serotonin,0.0005022601707684581,0.07393274505127594,0.005396009230997905,True
33265,barbiturate|prostacyclin,0.058823529411764705,0.8742845218220844,0.06704187518986937,False
33268,barbiturate|scopalamine,0.002583979328165375,0.26505485332697354,0.00970192551869032,True
33302,barbiturate|norepinephrine,0.0034364261168384883,0.30395897925113285,0.011274596798046778,True
33312,barbiturate|antidepressant,0.000945179584120983,0.14974362031958025,0.006219125925805071,True
33329,barbiturate|thebaine,0.0033444816053511705,0.2929883138564274,0.011191315987193912,True
33333,barbiturate|MDMA,0.0002181976871045167,0.013146911519198664,0.005396009230997905,True
33344,barbiturate|epinephrine,0.00404040404040404,0.3256618173145719,0.012381811906752525,True
33348,barbiturate|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33370,barbiturate|methylprednisolone,0.047619047619047616,0.8492427855950394,0.055913376271819276,False
33399,barbiturate|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.011191315987193912,True
33445,barbiturate|hydrocodone,0.0008389261744966444,0.1441092296684951,0.005731352260145711,True
33447,barbiturate|hydromorphone,0.0024449877750611247,0.26031481039828286,0.009341078579345144,True
33459,barbiturate|hydroxyzine,0.0125,0.5086155497257334,0.024500409021853454,True
33489,barbiturate|fentanyl,0.0017152658662092626,0.21237777247793943,0.007824564055337378,True
33499,barbiturate|sulprostone,0.058823529411764705,0.8742845218220844,0.06704187518986937,False
33533,barbiturate|benzodiazepine,0.005257623554153523,0.37845814452659193,0.01388674996067132,True
33542,barbiturate|methamphetamine,0.0013596193065941538,0.18584545671357022,0.007185669789939549,True
33611,barbiturate|tolazoline,0.058823529411764705,0.8742845218220844,0.06704187518986937,False
33624,barbiturate|other,0.005891016200294551,0.3912473169568328,0.015048661806146476,True
33627,barbiturate|acetaminophen,0.0019305019305019305,0.23205342237061768,0.00819415436102256,True
33641,barbiturate|azithromycin,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33642,barbiturate|amphetamine,0.001744591765526867,0.22057595993322204,0.00784817625360484,True
33658,caffeine|cobalt,0.0379746835443038,0.7938528499880754,0.04783053412474191,True
33660,caffeine|oxycodone,0.01488673139158576,0.5550918196994992,0.02640943761061668,True
33664,caffeine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.014220368227159615,True
33667,caffeine|commiphora,0.03125,0.7595397090388744,0.0409921007351791,True
33670,caffeine|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.06094986136195976,False
33673,caffeine|hormone,0.023255813953488372,0.6865311233007393,0.033633397570743045,True
33674,caffeine|methylecgonidine,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33675,caffeine|fluoxetine,0.010471204188481676,0.48267946577629384,0.021656939207685553,True
33676,caffeine|pseudoephedrine,0.04402515723270441,0.8400011924636298,0.052408967074094565,False
33678,caffeine|tizanidine,0.05405405405405405,0.8648342475554496,0.062459152228356504,False
33681,caffeine|benzoylecgonine,0.01639344262295082,0.5867219174815168,0.02640943761061668,True
33682,caffeine|elymoclavine,0.023255813953488375,0.6890352969234438,0.033633397570743045,True
33686,caffeine|methimazole,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33687,caffeine|phenoperidine,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33698,caffeine|mchlorophenylpiperazine,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33701,caffeine|triterpene,0.04477611940298508,0.8411042213212497,0.05322360557242138,False
33703,caffeine|LSD,0.013019000703729768,0.5242666348676366,0.02483278514761238,True
33705,caffeine|tetrahydroisoquinalone,0.1,0.937067731934176,0.10600429781317154,False
33707,caffeine|barbiturate,0.023529411764705882,0.6928809921297401,0.03394128271416935,True
33710,caffeine|cannabimimetic,0.02127659574468085,0.6733842117815406,0.03155181819892018,True
33713,caffeine|dinitrophenol,0.1111111111111111,0.9498270927736704,0.11638493352208067,False
33719,caffeine|diethylpropion,0.016129032258064516,0.5813856427378965,0.02640943761061668,True
33721,caffeine|phenelzine,0.014218009478672987,0.5451347483901741,0.026061689068448454,True
33723,caffeine|coriamyrtine,0.029411764705882353,0.7466312902456476,0.0392063358485979,True
33724,caffeine|insulin,0.01886792452830189,0.6604161698068209,0.02855814729615371,True
33727,caffeine|meperidine,0.009478672985781991,0.468101597901264,0.020215704897957217,True
33729,caffeine|vasopressin,0.027027027027027025,0.7289530169329835,0.03697367840924122,True
33730,caffeine|pseudotutine,0.029411764705882353,0.7466312902456476,0.0392063358485979,True
33732,caffeine|piper methysticum,0.030303030303030304,0.7537860720248032,0.040123346036348324,True
33734,caffeine|cocaine,0.029341792228390166,0.7429048414023373,0.0392063358485979,True
33735,caffeine|inositol,0.021052631578947368,0.671178154066301,0.0313555400801088,True
33739,caffeine|selegiline,0.01680672268907563,0.5939959456236584,0.02640943761061668,True
33740,caffeine|piperidino,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33744,caffeine|meloxicam,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33746,caffeine|aconite,0.2,0.9833651323634629,0.20282984641431856,False
33747,caffeine|phenanthrene,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33748,caffeine|chlorpromazine,0.010050251256281407,0.4724242785595039,0.02119796564241009,True
33751,caffeine|mescaline,0.01451077943615257,0.5522895301693298,0.026273862971299893,True
33754,caffeine|oxytocin,0.025641025641025644,0.7179525399475316,0.03558848742562745,True
33758,caffeine|opioids,0.01816724552497996,0.6513832578106368,0.02780066136798747,True
33759,caffeine|chardonnay,0.1,0.937067731934176,0.10600429781317154,False
33765,caffeine|propoxyphene,0.008583690987124463,0.453881469115192,0.018901921432380665,True
33767,caffeine|capsaicin,0.058823529411764705,0.8742845218220844,0.06704187518986937,False
33768,caffeine|ketobemidone,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33775,caffeine|isomorphinans,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33776,caffeine|salvia,0.012620837808807734,0.5111793465299308,0.02466173196761567,True
33778,caffeine|choline,0.04137931034482759,0.8125447173861198,0.05039905764700227,False
33780,caffeine|cocaethylene,0.06896551724137931,0.8906510851419032,0.07741715113930887,False
33783,caffeine|hallucinogen,0.043478260869565216,0.8340388743143334,0.051776298729362964,False
33786,caffeine|pyridine,0.015037593984962407,0.5586990221798235,0.02640943761061668,True
33789,caffeine|laudanum,0.018867924528301886,0.659313140949201,0.02855814729615371,True
33790,caffeine|morphine,0.017836593785960874,0.6478654901025519,0.02746446584135718,True
33795,caffeine|methadone,0.012021857923497267,0.5064094920104937,0.02373509883101754,True
33797,caffeine|sertraline,0.005847953216374269,0.3894288099212974,0.014976618009624253,True
33800,caffeine|anxiolytic,0.017316017316017316,0.6456892439780587,0.026814166967430747,True
33804,caffeine|hepatotoxin,0.07692307692307693,0.8988194610064393,0.08534456877382061,False
33806,caffeine|sodium,0.01652892561983471,0.588033627474362,0.02640943761061668,True
33808,caffeine|selenium,0.034482758620689655,0.7760553303124255,0.044331199416388696,True
33810,caffeine|clorphenylpiperazine,0.1,0.937067731934176,0.10600429781317154,False
33820,caffeine|N-Ethyl-3-piperidyl benzilate,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33823,caffeine|sulbutiamine,0.1,0.937067731934176,0.10600429781317154,False
33825,caffeine|ayahuasca,0.05555555555555555,0.8677557834486048,0.06389917554366875,False
33828,caffeine|delusiongen,0.05,0.8552051037443358,0.05833333333333335,False
33830,caffeine|dextromethorphan,0.010221465076660989,0.47674695921774385,0.021437340535920734,True
33833,caffeine|dimenhydrinate,0.04424778761061947,0.8401800620081088,0.05266277986129078,False
33835,caffeine|atomoxetine,0.16666666666666666,0.9763594085380396,0.170022099223486,False
33837,caffeine|nicotine,0.030071355759429156,0.75160982590031,0.03999849755226223,True
33838,caffeine|naloxone,0.014084507042253523,0.5442105890770331,0.025876366755688038,True
33846,caffeine|benzphetamine,0.016129032258064516,0.5813856427378965,0.02640943761061668,True
33847,caffeine|phenylalkylamines,0.014084507042253521,0.5412890531838779,0.025876366755688038,True
33848,caffeine|hypoxanthine,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33855,caffeine|dimethcathinone,0.038461538461538464,0.7989506320057238,0.04786502360146347,True
33857,caffeine|heroin,0.026143790849673203,0.7218280467445742,0.03621437563022125,True
33861,caffeine|chlorine,0.0091324200913242,0.459694729310756,0.01984825058593877,True
33867,caffeine|bupropion,0.029166666666666667,0.7421297400429286,0.0392063358485979,True
33868,caffeine|clortermine,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33869,caffeine|zygophyllaceae,0.043010752688172046,0.8284044836632483,0.051776298729362964,False
33881,caffeine|fluvoxamine,0.009433962264150943,0.4652993083710947,0.02019997639401757,True
33883,caffeine|nerolidol,0.0625,0.8814393036012401,0.07074643990011474,False
33885,caffeine|fenfluramine,0.015625,0.5711602671118531,0.02640943761061668,True
33886,caffeine|glucocorticoid,0.02857142857142857,0.7399534939184355,0.038545688545688545,True
33887,caffeine|ergometrine,0.020618556701030927,0.6689720963510613,0.030807521869905638,True
33888,caffeine|methylcarbinolamide,0.037037037037037035,0.7866980682089196,0.046783038498658315,True
33889,caffeine|glucose,0.030000000000000002,0.7514309563558311,0.039923827660080936,True
33890,caffeine|aminorex,0.013333333333333334,0.529424040066778,0.025061825245619933,True
33894,caffeine|risperidone,0.017241379310344827,0.6446458383019318,0.02671091943405722,True
33896,caffeine|serotonin,0.01858362631843295,0.6575840686859051,0.028258449229143473,True
33897,caffeine|pipradrol,0.015625,0.5711602671118531,0.02640943761061668,True
33903,caffeine|scopalamine,0.023255813953488375,0.6890352969234438,0.033633397570743045,True
33904,caffeine|neoditerpane,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33909,caffeine|debrisoquine,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33911,caffeine|vinblastine,0.02362204724409449,0.6939542093966135,0.034019317909836234,True
33912,caffeine|marijuana,0.017380109430318636,0.645957548294777,0.026905962282195325,True
33916,caffeine|tetraphylline,0.1,0.937067731934176,0.10600429781317154,False
33917,caffeine|isopteropodine,0.05555555555555555,0.8677557834486048,0.06389917554366875,False
33919,caffeine|kavalactones,0.027397260273972605,0.7319639875983782,0.03741607762519897,True
33921,caffeine|mephedrone,0.035856573705179286,0.7798712139279752,0.045977557659271175,True
33923,caffeine|pyrovalerone,0.01694915254237288,0.618262580491295,0.02640943761061668,True
33925,caffeine|reserpate,0.029411764705882353,0.7466312902456476,0.0392063358485979,True
33927,caffeine|bromocriptine,0.05405405405405405,0.8648342475554496,0.062459152228356504,False
33933,caffeine|methylphenidate,0.018461538461538463,0.6543346052945385,0.028166554148235476,True
33935,caffeine|chorpheniramine,0.026315789473684213,0.7239148580968281,0.03628182663811193,True
33937,caffeine|norepinephrine,0.02577319587628866,0.7207846410684474,0.03575418041663469,True
33938,caffeine|hydroxyl,0.007042253521126761,0.41739208204149775,0.01676546147002669,True
33940,caffeine|donepizil,0.16666666666666666,0.9763594085380396,0.170022099223486,False
33946,caffeine|moonshine,0.045454545454545456,0.8426842356308133,0.0538430423309299,False
33947,caffeine|antidepressant,0.013232514177693762,0.5263832578106368,0.025061825245619933,True
33950,caffeine|cannabidiol,0.038461538461538464,0.7989506320057238,0.04786502360146347,True
33953,caffeine|indomethacin,0.05,0.8552051037443358,0.05833333333333335,False
33954,caffeine|lasiantha,0.027777777777777776,0.7349749582637729,0.037690226429001605,True
33957,caffeine|tequila,0.024793388429752067,0.7124672072501789,0.03479497203111051,True
33959,caffeine|cannabinoid,0.018518518518518517,0.655974242785595,0.028166554148235476,True
33962,caffeine|benzylethylamine,0.038461538461538464,0.7989506320057238,0.04786502360146347,True
33964,caffeine|thebaine,0.023411371237458192,0.6920462675888386,0.03382628518217168,True
33966,caffeine|phytosteroid,0.041666666666666664,0.819669687574529,0.05039905764700227,False
33967,caffeine|chamomile,0.015564202334630352,0.5673145719055569,0.02640943761061668,True
33968,caffeine|MDMA,0.02051058258782457,0.6683758645361316,0.030685071855246666,True
33969,caffeine|cannabinol,0.05555555555555555,0.8677557834486048,0.06389917554366875,False
33970,caffeine|bufotenin,0.012793176972281451,0.5133854042451705,0.02466173196761567,True
33974,caffeine|zecatechichi,0.2,0.9833651323634629,0.20282984641431856,False
33977,caffeine|thioalkaloids,0.125,0.9583830193179108,0.13007196922695125,False
33979,caffeine|epinephrine,0.026262626262626265,0.722424278559504,0.03628182663811193,True
33983,caffeine|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
33986,caffeine|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.03228180302300262,True
33989,caffeine|dpt,0.010279001468428781,0.47737300262342,0.021531086877543088,True
33994,caffeine|mdmethcathinone,0.04,0.8077748628666825,0.04934755424788525,True
33996,caffeine|myristicin,0.014084507042253521,0.5412890531838779,0.025876366755688038,True
33998,caffeine|benzylpiperazine,0.02702702702702703,0.7308907703315048,0.03697367840924122,True
34004,caffeine|entactogen,0.018518518518518517,0.655974242785595,0.028166554148235476,True
34007,caffeine|benzylpiperazines,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
34010,caffeine|dimethylglyoxime,0.038461538461538464,0.7989506320057238,0.04786502360146347,True
34016,caffeine|levophacetoperane,0.01694915254237288,0.618262580491295,0.02640943761061668,True
34017,caffeine|nitropropene,0.03333333333333334,0.7703016932983544,0.04315450919850766,True
34026,caffeine|anticholinergic,0.020408163265306124,0.6676603863582161,0.030539410625063733,True
34027,caffeine|empathogen,0.02272727272727273,0.6844741235392321,0.033198207470982254,True
34028,caffeine|sympathomimetic,0.1,0.937067731934176,0.10600429781317154,False
34030,caffeine|deliriant,0.010638297872340425,0.4870915812067732,0.02179642461701608,True
34031,caffeine|venlafaxine,0.007575757575757576,0.42949558788456954,0.01757408105955824,True
34033,caffeine|phentolamine,0.018181818181818184,0.6527247793942285,0.02780066136798747,True
34034,caffeine|hyoscyamine,0.020134228187919465,0.6659909372764131,0.03022386782133583,True
34038,caffeine|oxyracetam,0.125,0.9583830193179108,0.13007196922695125,False
34044,caffeine|quinine,0.02985074626865672,0.7509837824946339,0.039728353945239686,True
34045,caffeine|cathinone,0.035897435897435895,0.7799904602909611,0.04601939882838759,True
34047,caffeine|dimethyltryptamine,0.019762845849802372,0.6631588361554973,0.029799734837084004,True
34049,caffeine|desmethylprodine,0.014492753623188406,0.5499642260911042,0.026244057845834154,True
34050,caffeine|thymiquinone,0.01694915254237288,0.618262580491295,0.02640943761061668,True
34051,caffeine|methoxyamphetamine,0.029411764705882353,0.7466312902456476,0.0392063358485979,True
34055,caffeine|chlorphentermine,0.01694915254237288,0.618262580491295,0.02640943761061668,True
34056,caffeine|furazolidone,0.013888888888888888,0.5374731695683281,0.02580815914518551,True
34057,caffeine|dichloromethane,0.013333333333333334,0.529424040066778,0.025061825245619933,True
34060,caffeine|azapropazone,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
34064,caffeine|buprenorphine,0.011406844106463879,0.4968399713808729,0.022956034239694285,True
34080,caffeine|hydrocodone,0.02097315436241611,0.6708204149773432,0.03126493155865638,True
34081,caffeine|xylazine,0.045454545454545456,0.8426842356308133,0.0538430423309299,False
34082,caffeine|hydromorphone,0.012224938875305623,0.5070355354161699,0.024104946486788844,True
34088,caffeine|domperidone,0.25,0.9902217982351539,0.25155987520998324,False
34089,caffeine|pernod,0.014285714285714285,0.5466551395182447,0.026091691168463466,True
34092,caffeine|dehydroepiandrosterone,0.037037037037037035,0.7866980682089196,0.046783038498658315,True
34093,caffeine|tryptamine,0.014234875444839859,0.5456117338421178,0.026089753137455374,True
34094,caffeine|hydroxyzine,0.025,0.713033627474362,0.03503509358288771,True
34099,caffeine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.05039905764700227,False
34104,caffeine|cipramil,0.015384615384615384,0.5640949201049368,0.02640943761061668,True
34111,caffeine|debrisoquin,0.041666666666666664,0.819669687574529,0.05039905764700227,False
34112,caffeine|glycine,0.037037037037037035,0.7866980682089196,0.046783038498658315,True
34116,caffeine|ubiquinone,0.08,0.9022477939422847,0.08865864939870491,False
34117,caffeine|loperamide,0.008547008547008548,0.45125804912950157,0.018847019109969415,True
34119,caffeine|ethylalkane,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
34122,caffeine|drambuie,0.16666666666666666,0.9763594085380396,0.170022099223486,False
34124,caffeine|fentanyl,0.018867924528301886,0.659313140949201,0.02855814729615371,True
34125,caffeine|chartreuse,0.05128205128205129,0.8581564512282376,0.05974179093578969,False
34127,caffeine|periwinkle,0.025641025641025644,0.7179525399475316,0.03558848742562745,True
34128,caffeine|phenethylamine,0.01334321719792439,0.5320772716432148,0.025077592878035397,True
34133,caffeine|diphenhydramine,0.04545454545454546,0.844085380395898,0.0538430423309299,False
34135,caffeine|adrafinil,0.07291666666666666,0.8936918673980444,0.08159038850712744,False
34139,caffeine|psychotogen,0.021505376344086023,0.6760076317672311,0.03175910645795639,True
34142,caffeine|antiseptic,0.023809523809523808,0.6952361077987121,0.034221727083154796,True
34144,caffeine|tegretol,0.043478260869565216,0.8340388743143334,0.051776298729362964,False
34148,caffeine|methylxanthines,0.06666666666666667,0.8852551872167899,0.07493186793548677,False
34149,caffeine|acetylcholinesterase,0.06666666666666668,0.8875804912950155,0.07493186793548677,False
34151,caffeine|phenylethylhydrazine,0.01694915254237288,0.618262580491295,0.02640943761061668,True
34153,caffeine|morphinans,0.012987012987012986,0.5220605771523968,0.024774588468855985,True
34156,caffeine|norandrostenedione,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
34157,caffeine|benzene,0.02356902356902357,0.6933579775816837,0.03399257574165133,True
34158,caffeine|mephentermine,0.01694915254237288,0.618262580491295,0.02640943761061668,True
34163,caffeine|lysergamides,0.022222222222222223,0.6817910803720486,0.03253130061195,True
34168,caffeine|benzodiazepine,0.016824395373291272,0.5945027426663487,0.02640943761061668,True
34175,caffeine|piperidyl,0.012820512820512822,0.5166646792272835,0.02466173196761567,True
34176,caffeine|cordifolia,0.07547169811320754,0.895957548294777,0.08423579694913934,False
34177,caffeine|methamphetamine,0.03127124405166554,0.7624016217505366,0.04101675961793497,True
34185,caffeine|acetamide,0.14285714285714288,0.9668793226806582,0.14696681592344968,False
34187,caffeine|z-drug,0.02590673575129534,0.7210529453851657,0.035924578091833435,True
34188,caffeine|ketoprofen,0.08695652173913043,0.908687097543525,0.0956664337559,False
34190,caffeine|ecgonine,0.03571428571428572,0.7796327212020033,0.04580561290815937,True
34192,caffeine|psychonaut,0.012987012987012986,0.5220605771523968,0.024774588468855985,True
34193,caffeine|myrtifolia,0.024390243902439025,0.7040901502504173,0.03426647434509192,True
34194,caffeine|bronchodilator,0.037037037037037035,0.7866980682089196,0.046783038498658315,True
34195,caffeine|metamizole,0.1111111111111111,0.9498270927736704,0.11638493352208067,False
34198,caffeine|norhyoscyamine,0.021978021978021976,0.6791080372048652,0.032331846734092146,True
34203,caffeine|titanium,0.05128205128205129,0.8581564512282376,0.05974179093578969,False
34206,caffeine|phenacetin,0.03333333333333334,0.7703016932983544,0.04315450919850766,True
34209,caffeine|methylene,0.014492753623188406,0.5499642260911042,0.026244057845834154,True
34219,caffeine|neurotoxicant,0.1,0.937067731934176,0.10600429781317154,False
34222,caffeine|piroxicam,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
34227,caffeine|ephedrine,0.030303030303030304,0.7537860720248032,0.040123346036348324,True
34228,caffeine|phenethylalkanes,0.09090909090909091,0.9191509658955402,0.09785183370089033,False
34236,caffeine|percocet,0.022950819672131147,0.685279036489387,0.03348683319190811,True
34238,caffeine|alphamethyltryptamine,0.026315789473684213,0.7239148580968281,0.03628182663811193,True
34242,caffeine|benzomorphans,0.01694915254237288,0.618262580491295,0.02640943761061668,True
34245,caffeine|docusate,0.16666666666666666,0.9763594085380396,0.170022099223486,False
34247,caffeine|paroxetine,0.016574585635359115,0.5885106129263058,0.02640943761061668,True
34249,caffeine|wormwood,0.021868787276341946,0.677975196756499,0.032256028511019885,True
34256,caffeine|uranium,0.09523809523809523,0.9298831385642737,0.10239316239316239,False
34257,caffeine|igg,0.038461538461538464,0.7989506320057238,0.04786502360146347,True
34259,caffeine|other,0.014727540500736377,0.5548235153827809,0.02640943761061668,True
34262,caffeine|acetaminophen,0.032818532818532815,0.7669329835440019,0.042791917315745345,True
34274,caffeine|ibogaine,0.00998003992015968,0.47138087288337704,0.021169246179450887,True
34275,caffeine|dihydrocodeine,0.01342281879194631,0.5327927498211305,0.025170786759673915,True
34277,caffeine|amphetamine,0.026517794836008374,0.7255246839971381,0.03654831580158867,True
34278,caffeine|methylzanthine,0.14285714285714288,0.9668793226806582,0.14696681592344968,False
34279,caffeine|adaptogen,0.05405405405405405,0.8648342475554496,0.062459152228356504,False
34281,caffeine|dimethylamylamine,0.052631578947368425,0.8613164798473647,0.06094986136195976,False
34284,caffeine|coricidin,0.007434944237918216,0.4250536608633437,0.017486872073813536,True
34286,caffeine|cpp,0.06666666666666668,0.8875804912950155,0.07493186793548677,False
34287,caffeine|benzopyran,0.041666666666666664,0.819669687574529,0.05039905764700227,False
34472,benzopyrene|nicotine,0.0005096839959225281,0.08096828046744574,0.005396009230997905,True
35563,cannabimimetic|cobalt,0.012658227848101266,0.5121929406153113,0.02466173196761567,True
35565,cannabimimetic|oxycodone,0.0012944983818770227,0.182864297638922,0.007056004829652722,True
35608,cannabimimetic|LSD,0.0003518648838845883,0.051126878130217025,0.005396009230997905,True
35613,cannabimimetic|caffeine,0.0006020469596628537,0.10699379918912473,0.005396009230997905,True
35639,cannabimimetic|cocaine,0.0003965107057890563,0.056582399236823275,0.005396009230997905,True
35656,cannabimimetic|mescaline,0.00041459369817578774,0.06421416646792273,0.005396009230997905,True
35663,cannabimimetic|opioids,0.0005343307507347048,0.08597662771285476,0.005396009230997905,True
35681,cannabimimetic|salvia,0.0005370569280343716,0.08815287383734796,0.005396009230997905,True
35711,cannabimimetic|sodium,0.0013774104683195593,0.18915454328642978,0.007185669789939549,True
35735,cannabimimetic|dextromethorphan,0.0034071550255536627,0.30163367517290723,0.011273388062455323,True
35742,cannabimimetic|nicotine,0.0010193679918450561,0.15689840209873598,0.00630765817095965,True
35781,cannabimimetic|propranolol,0.03125,0.7595397090388744,0.0409921007351791,True
35790,cannabimimetic|fenfluramine,0.015625,0.5711602671118531,0.02640943761061668,True
35801,cannabimimetic|serotonin,0.0005022601707684581,0.07393274505127594,0.005396009230997905,True
35817,cannabimimetic|marijuana,0.0009655616350177021,0.1528440257572144,0.006284206341682926,True
35826,cannabimimetic|mephedrone,0.00398406374501992,0.322144049606487,0.012307737466243984,True
35829,cannabimimetic|k2,0.017543859649122806,0.6466134032911997,0.027111915049763912,True
35846,cannabimimetic|xanthoparmelia,0.5,0.9987181015979013,0.5,False
35873,cannabimimetic|MDMA,0.0004363953742090334,0.06898402098735988,0.005396009230997905,True
35891,cannabimimetic|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.01721121294309484,True
35892,cannabimimetic|THC,0.011494252873563218,0.4976448843310279,0.023068279190547124,True
35894,cannabimimetic|dpt,0.0014684287812041117,0.19386477462437396,0.007337216446791511,True
35950,cannabimimetic|cathinone,0.005128205128205128,0.3665036966372526,0.013780772978773403,True
35985,cannabimimetic|hydrocodone,0.0008389261744966444,0.1441092296684951,0.005731352260145711,True
35986,cannabimimetic|xylazine,0.045454545454545456,0.8426842356308133,0.0538430423309299,False
36029,cannabimimetic|fentanyl,0.0017152658662092626,0.21237777247793943,0.007824564055337378,True
36073,cannabimimetic|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.00630765817095965,True
36082,cannabimimetic|methamphetamine,0.0006798096532970769,0.122466014786549,0.005396009230997905,True
36107,cannabimimetic|phenylacetyl,0.5,0.9987181015979013,0.5,False
36164,cannabimimetic|other,0.0014727540500736377,0.19791915096589555,0.007337216446791511,True
36167,cannabimimetic|acetaminophen,0.0019305019305019305,0.23205342237061768,0.00819415436102256,True
36291,trichlorethylene|mescaline,0.00041459369817578774,0.06421416646792273,0.005396009230997905,True
36633,trichlorethylene|tryptamine,0.0005931198102016608,0.10010732172668733,0.005396009230997905,True
36668,trichlorethylene|phenethylamine,0.0007412898443291328,0.13260195564035296,0.005455424865769291,True
36835,iprocin|oxycodone,0.0012944983818770227,0.182864297638922,0.007056004829652722,True
36876,iprocin|triterpene,0.01492537313432836,0.5566122108275697,0.02640943761061668,True
36878,iprocin|LSD,0.004046446164672765,0.32640710708323395,0.012395798187012167,True
36902,iprocin|meperidine,0.004739336492890996,0.35496661101836396,0.013210595256567688,True
36909,iprocin|cocaine,0.0007930214115781126,0.13689482470784642,0.005731352260145711,True
36926,iprocin|mescaline,0.004975124378109453,0.360720248032435,0.013780772978773403,True
36928,iprocin|psilocybin,0.02127659574468085,0.6733842117815406,0.03155181819892018,True
36931,iprocin|myristicine,0.024390243902439025,0.7040901502504173,0.03426647434509192,True
36933,iprocin|opioids,0.0013358268768367619,0.1844145003577391,0.007185669789939549,True
